Name,X,Y,WIDTH,HEIGHT,SCORE,,,,,,,,,,,,,,
0d926573-f5c3-4b1a-a5ea-7e74d4fb2a7a.jpg,58,63,150,150,0.513662028,,,,,,,,,,,,,,
0d9297c2-25b2-4626-8ce6-711d51d16f28.jpg,78,73,122,122,0.386730806,,,,,,,,,,,,,,
0d9303bb-b53d-4564-9da1-3d6653132c06.jpg,48,70,147,147,0.736437006,,,,,,,,,,,,,,
0d93ccd7-51db-4212-8044-dcfeb51ad218.jpg,45,62,135,135,0.408745769,,,,,,,,,,,,,,
0d93ea50-a24a-421f-b7f6-082bbb737d17.jpg,60,90,142,142,0.395055277,,,,,,,,,,,,,,
0d9405f4-218e-4ed1-8a69-a55bd5fc980c.jpg,31,74,169,169,0.409747081,,,,,,,,,,,,,,
0d944d67-0b28-475a-b359-335aaf95e24d.jpg,58,70,161,161,0.410001552,,,,,,,,,,,,,,
0d947184-740d-440c-8528-44eab176d52b.jpg,37,83,169,169,0.329265671,,,,,,,,,,,,,,
0d955414-0b41-4b06-adec-8680f3f3d073.jpg,0,0,0,0,0,,,,,,,,,,,,,,
0d9687f9-73fb-4324-9fff-dbb700b72e1c.jpg,60,72,132,132,0.453766356,,,,,,,,,,,,,,
0d969191-7862-4f6f-9327-cb77e76d0685.jpg,0,0,0,0,0,,,,,,,,,,,,,,
0d96a9cd-9be6-4473-ba94-7cd9e5a7c20e.jpg,62,58,154,154,0.410908032,,,,,,,,,,,,,,
0d97c7b9-1e86-4dec-92d0-9b6dfb8bee21.jpg,41,55,165,165,0.492275387,,,,,,,,,,,,,,
0d981de6-2300-41ca-870c-e7ef20bff806.jpg,37,31,188,188,0.317563604,,,,,,,,,,,,,,
0d9848a3-1639-4671-87f9-e50868bda360.jpg,0,0,0,0,0,,,,,,,,,,,,,,
0d993ebe-19fa-48cc-9306-14c47eda9b2e.jpg,44,57,153,153,0.541434575,,,,,,,,,,,,,,
0d997a48-7d32-43f9-ae72-311c0bb3ba32.jpg,43,47,150,150,0.392980762,,,,,,,,,,,,,,
0d9a3721-f30c-408f-9dde-dc777c50de7c.jpg,30,71,185,185,0.306038796,,,,,,,,,,,,,,
0d9a78ab-2159-4fcc-b13f-7d2a78fe1cb8.jpg,46,77,158,158,0.471864111,,,,,,,,,,,,,,
0d9aa033-9845-4c5d-ad7a-08eabf816ffc.jpg,70,72,117,117,0.335430863,,,,,,,,,,,,,,
0d9ad4a1-1147-48f1-8521-14492cd912b4.jpg,46,63,162,162,0.533975179,,,,,,,,,,,,,,
0d9aec25-10ad-4424-9861-04f530f0ee68.jpg,0,0,0,0,0,,,,,,,,,,,,,,
0d9bae33-1112-4dd1-8e2e-0835ea58983c.jpg,48,71,156,156,0.581522783,,,,,,,,,,,,,,
0d9c2e5f-5a83-4d0f-be77-cb37c2667e67.jpg,43,73,142,142,0.508644348,,,,,,,,,,,,,,
0d9d8cc6-4ae6-4efc-b9be-e1fa82d4f771.jpg,42,71,153,153,0.545082235,,,,,,,,,,,,,,
0d9d9bac-026f-483e-a010-3819845461f1.jpg,56,65,132,132,0.448255657,,,,,,,,,,,,,,
0d9e33d1-fd7e-444a-91f3-7a203d06ed7e.jpg,58,56,138,138,0.421824842,,,,,,,,,,,,,,
0d9e60aa-bdb1-4042-a0dc-aaa26d8b929a.jpg,81,69,118,118,0.403282939,,,,,,,,,,,,,,
0d9e9c68-3251-47f9-ba68-127341693b5c.jpg,0,0,0,0,0,,,,,,,,,,,,,,
0d9ea290-7a03-4b93-aa21-f9d4004d3c8a.jpg,37,48,170,170,0.452143844,,,,,,,,,,,,,,
0d9ea413-c3c6-49b0-bbe2-de8500ff1c09.jpg,40,70,166,166,0.454400567,,,,,,,,,,,,,,
0d9ecfe4-6557-4a09-b0fc-8c5fdcc8894c.jpg,44,63,158,158,0.598160015,,,,,,,,,,,,,,
0d9f1ff0-7371-41ee-bf22-70a2f626c79f.jpg,55,74,147,147,0.563940397,,,,,,,,,,,,,,
0d9f77c3-ff99-41e9-bf73-968737c5c851.jpg,46,65,158,158,0.602810447,,,,,,,,,,,,,,
0d9ff69d-2506-4cf0-a699-e0dac9e75fad.jpg,50,94,142,142,0.408595866,,,,,,,,,,,,,,
0da1089a-64e0-46bd-a59d-f4b12f95b3bc.jpg,41,80,163,163,0.393895601,,,,,,,,,,,,,,
0da161dc-e294-4a45-9008-932afbb1a972.jpg,65,81,138,138,0.469795715,,,,,,,,,,,,,,
0da18e16-732e-4869-8e65-25adc194cc04.jpg,51,62,145,145,0.577213397,,,,,,,,,,,,,,
0da46391-45a3-4fc3-804e-dc7b535efcc6.jpg,46,70,163,163,0.493065794,,,,,,,,,,,,,,
0da47bbd-a32a-4e7d-9df4-70fec1fd94b7.jpg,84,60,125,125,0.285649587,,,,,,,,,,,,,,
0da54052-1d87-4105-8861-573e3754186a.jpg,44,72,156,156,0.56632048,,,,,,,,,,,,,,
0da56525-41e0-45bf-85a1-3442f5d0f43f.jpg,43,68,158,158,0.599482188,,,,,,,,,,,,,,
0da5673f-e00d-4670-b122-20ef7ea76f39.jpg,55,55,136,136,0.391701636,,,,,,,,,,,,,,
0da56cdd-eccc-4258-8eb4-ca593103185f.jpg,32,45,168,168,0.446647496,,,,,,,,,,,,,,
0da61a78-b0c4-40ac-976d-668bc60aecd4.jpg,43,85,157,157,0.425175491,,,,,,,,,,,,,,
0da73ffb-adf9-4f4a-8039-fe4332026d80.jpg,42,62,174,174,0.401161674,,,,,,,,,,,,,,
0da760ab-c65d-4d23-bc65-760acf416e87.jpg,74,72,142,142,0.396189754,,,,,,,,,,,,,,
0da7988f-db70-449c-bd3f-6dff51ca9655.jpg,51,59,150,150,0.580436601,,,,,,,,,,,,,,
0da7c955-fe7f-4a99-9eee-beef474ca0c1.jpg,56,69,108,108,0.303816836,,,,,,,,,,,,,,
0da80b10-e9a7-40e3-9bb0-343cb31ac14f.jpg,34,55,180,180,0.344364911,,,,,,,,,,,,,,
0da84517-e67e-4c07-80a3-e9ed818ad091.jpg,53,77,144,144,0.575089571,,,,,,,,,,,,,,
0da88f19-35c9-48ac-a3e5-2aa40b1b19a2.jpg,45,73,128,128,0.390771684,,,,,,,,,,,,,,
0da8e171-2781-4a9b-9519-d0de3d029318.jpg,55,66,136,136,0.507641001,,,,,,,,,,,,,,
0da962a6-b114-412e-923f-dc282d084860.jpg,52,83,140,140,0.489580748,,,,,,,,,,,,,,
0da9847e-b281-4e63-9dd5-bbdd65cb60f8.jpg,53,69,144,144,0.646093743,,,,,,,,,,,,,,
0da9ec76-460f-4ad8-ac55-044f19c2af1a.jpg,48,84,136,136,0.485034251,,,,,,,,,,,,,,
0daa3e7e-0a05-4e00-9b49-911da71f96ce.jpg,42,85,153,153,0.403881366,,,,,,,,,,,,,,
0daa761c-eee7-429e-9817-e5696af68f4f.jpg,16,65,173,173,0.344000627,,,,,,,,,,,,,,
0dab3790-28a2-43d0-a464-e30d9c8b25b2.jpg,66,86,133,133,0.508027694,,,,,,,,,,,,,,
0dabffea-49b0-4907-9922-b2a37a1af879.jpg,76,77,122,122,0.388159356,,,,,,,,,,,,,,
0dac2d0d-a434-4a0e-bcff-4a342a8ea2b3.jpg,39,39,165,165,0.377722608,,,,,,,,,,,,,,
0daceba7-7799-4d08-8a3e-2a1de1f266e2.jpg,61,96,150,150,0.289568708,,,,,,,,,,,,,,
0dad6c75-6786-4562-aa6a-e44ce5126bbb.jpg,41,52,144,144,0.357891492,,,,,,,,,,,,,,
0dadec07-06f5-47e8-9e2c-27fd51e0afb9.jpg,39,73,171,171,0.379949734,,,,,,,,,,,,,,
0dae2470-ab1e-40f2-9843-b731826cc80d.jpg,51,64,149,149,0.679028628,,,,,,,,,,,,,,
0daeb071-3f73-47ae-be7e-c5f62a22b198.jpg,29,74,194,194,0.246446814,,,,,,,,,,,,,,
0daeb380-57f0-4c7f-94a0-c1b333283c45.jpg,52,57,134,134,0.396480292,,,,,,,,,,,,,,
0daee6e9-e81f-46ba-b3e4-cfbe6d4df0fd.jpg,51,49,160,160,0.449216009,,,,,,,,,,,,,,
0daf19bc-571b-4b11-8070-38637aabd838.jpg,49,84,159,159,0.435629721,,,,,,,,,,,,,,
0daf29cd-3345-4936-b3f7-b625f0316340.jpg,41,72,167,167,0.422517216,,,,,,,,,,,,,,
0daf87bd-b396-4df9-b7bf-e514d1b97932.jpg,64,93,131,131,0.394291482,,,,,,,,,,,,,,
0dafd120-3e78-4044-ad5e-cbd69241c9a9.jpg,41,72,156,156,0.526462508,,,,,,,,,,,,,,
0db02dab-3b09-4707-9b51-f56d65f9e563.jpg,58,67,149,149,0.626906816,,,,,,,,,,,,,,
0db10fad-7f41-419c-a950-f8acb732f7ea.jpg,52,59,165,165,0.461858526,,,,,,,,,,,,,,
0db15f6a-fcad-471b-aad4-457bbf54fcc8.jpg,40,61,162,162,0.531861518,,,,,,,,,,,,,,
0db31fe7-183b-4635-acb0-36c8b49b0fd5.jpg,51,61,148,148,0.654120074,,,,,,,,,,,,,,
0db33126-c4a2-4070-8b12-4cc8dc51a16e.jpg,57,64,133,133,0.444180954,,,,,,,,,,,,,,
0db4758e-118a-42e7-b476-2430766e8a4e.jpg,54,62,150,150,0.559110049,,,,,,,,,,,,,,
0db4f29a-5297-464c-b840-d7779dc86fa8.jpg,58,71,142,142,0.593850375,,,,,,,,,,,,,,
0db546dd-d8ba-4c2d-91f2-92dc66e11c01.jpg,0,0,0,0,0,,,,,,,,,,,,,,
0db5599c-0384-45e0-9289-1a58620be177.jpg,37,63,174,174,0.400131807,,,,,,,,,,,,,,
0db59b4e-b90c-4ea8-9c41-3590e735c4a1.jpg,60,55,157,157,0.402840321,,,,,,,,,,,,,,
0db5a811-de15-4112-a6fe-82dd7228813f.jpg,52,64,136,136,0.482548082,,,,,,,,,,,,,,
0db5d299-29d7-490c-be2e-ba98ed8a0f76.jpg,48,45,172,172,0.485104709,,,,,,,,,,,,,,
0db6379b-2b8d-4a1d-a820-30ec926782ee.jpg,47,71,141,141,0.554301962,,,,,,,,,,,,,,
0db656c7-4d09-4a49-8198-01ea8b2d39b9.jpg,52,72,156,156,0.508036397,,,,,,,,,,,,,,
0db682f6-1de4-4ae0-a1c3-6d3aa6bd0d6e.jpg,36,52,163,163,0.550411728,,,,,,,,,,,,,,
0db69d58-6446-42e3-9120-23f6b09b35a9.jpg,52,62,142,142,0.527223404,,,,,,,,,,,,,,
0db71b23-d9a4-4ecd-be84-6e33e11863e6.jpg,55,69,160,160,0.463796522,,,,,,,,,,,,,,
0db71ed5-3314-4e20-9bb5-f98bac6784f0.jpg,50,66,146,146,0.684509679,,,,,,,,,,,,,,
0db7aa35-8c36-46c1-9f44-dfea8da7132b.jpg,0,0,0,0,0,,,,,,,,,,,,,,
0db7aead-ec59-44da-a483-bacdf16c79c9.jpg,39,63,172,172,0.41723464,,,,,,,,,,,,,,
0db7b995-c880-4967-96c4-516e0c008316.jpg,40,66,150,150,0.582905932,,,,,,,,,,,,,,
0db83190-56aa-4be6-a4ff-6885429d2b6c.jpg,66,60,113,113,0.277147579,,,,,,,,,,,,,,
0db84941-6e3a-4e53-a68c-84e301799587.jpg,55,72,153,153,0.498956917,,,,,,,,,,,,,,
0db92df2-992b-43de-84a5-fb512fa2e1c3.jpg,72,73,136,136,0.405520529,,,,,,,,,,,,,,
0db98e12-0a5c-4bc9-bd10-0104bbe3630c.jpg,62,82,131,131,0.448012358,,,,,,,,,,,,,,
0dba246b-a64a-4d0e-8d3a-ebb640ed33d7.jpg,55,78,115,115,0.323115255,,,,,,,,,,,,,,
0dbd1045-5d96-4578-b925-ea74997092b3.jpg,43,67,160,160,0.603411865,,,,,,,,,,,,,,
0dbdd325-1550-455a-882f-91fc42ee27dd.jpg,50,58,151,151,0.590066498,,,,,,,,,,,,,,
0dbe0f0a-2c13-41f8-8acb-9e4d70e131d9.jpg,59,63,145,145,0.502319929,,,,,,,,,,,,,,
0dbe2e8c-8b7f-47e2-9dac-d8522a3fe463.jpg,56,64,132,132,0.435522633,,,,,,,,,,,,,,
0dbf2fe8-ef05-48e4-b5e8-97ece80f393d.jpg,47,68,171,171,0.453164738,,,,,,,,,,,,,,
0dbfba19-1c4e-4199-978b-cc71aec19a47.jpg,48,64,136,136,0.485034251,,,,,,,,,,,,,,
0dc092ad-d557-4a84-9ff2-f7c874307959.jpg,40,61,168,168,0.45094383,,,,,,,,,,,,,,
0dc23189-1d46-4bf1-b13a-b40d044235a2.jpg,56,78,139,139,0.588067337,,,,,,,,,,,,,,
0dc2a5f4-ad06-4c19-aefa-4bfa22af8a55.jpg,50,60,149,149,0.664058242,,,,,,,,,,,,,,
0dc38434-ae49-4f0f-a857-923ce52ff3a8.jpg,56,52,131,131,0.334886584,,,,,,,,,,,,,,
0dc3c930-283b-4d48-82d7-6b9282357e23.jpg,60,52,133,133,0.349149899,,,,,,,,,,,,,,
0dc3da9b-f35e-4db5-9c7e-38b961f1b61a.jpg,37,65,182,182,0.351670385,,,,,,,,,,,,,,
0dc3e919-5bc8-4cb1-909c-d69461aaa4cd.jpg,40,69,168,168,0.447247839,,,,,,,,,,,,,,
0dc40c12-ef47-4fa5-aba1-17941411a6c6.jpg,43,67,156,156,0.725568212,,,,,,,,,,,,,,
0dc57fe7-d47b-4c5a-9568-d8f22eaf0089.jpg,63,65,132,132,0.454245659,,,,,,,,,,,,,,
0dc583c8-fb29-4c7d-bfe2-b078350b8053.jpg,41,54,173,173,0.401293589,,,,,,,,,,,,,,
0dc62e93-6445-4812-b71a-976802897fec.jpg,60,67,127,127,0.446236875,,,,,,,,,,,,,,
0dc68349-1ff2-48b7-aa83-99be2d6e9ab7.jpg,53,70,148,148,0.674512744,,,,,,,,,,,,,,
0dc68586-4b6f-4fff-9863-a4bce2dca2d3.jpg,52,72,157,157,0.496318835,,,,,,,,,,,,,,
0dc728d9-6aee-4964-bf6a-6a718af7f8df.jpg,48,73,151,151,0.681421966,,,,,,,,,,,,,,
0dc8d7f5-4445-4cbd-b5ea-8fce53630d57.jpg,48,53,136,136,0.385100024,,,,,,,,,,,,,,
0dc95915-e221-4253-882d-f91339af4258.jpg,52,68,129,129,0.455395866,,,,,,,,,,,,,,
0dc98ffd-4e32-4f6d-9a1c-cef131594f29.jpg,44,59,154,154,0.595235068,,,,,,,,,,,,,,
0dc9990c-5113-4f61-930a-9bcca281bae5.jpg,33,79,149,149,0.357181936,,,,,,,,,,,,,,
0dcb5b63-dd0a-417c-8d60-35c39f9f516b.jpg,46,46,157,157,0.448456418,,,,,,,,,,,,,,
0dcb5e09-9543-444d-8dff-b75c6881d1ba.jpg,32,74,160,160,0.397365988,,,,,,,,,,,,,,
0dcb8b95-c571-47a6-b116-633d848c9f82.jpg,70,88,119,119,0.341539137,,,,,,,,,,,,,,
0dcb8ba8-48c5-4128-abf8-d4d2ab74db62.jpg,44,58,165,165,0.48758232,,,,,,,,,,,,,,
0dcc657c-917a-42ae-a9df-81f274945284.jpg,56,51,142,142,0.430201791,,,,,,,,,,,,,,
0dcc9177-5113-40a3-a074-6398b003d7aa.jpg,33,74,166,166,0.457664386,,,,,,,,,,,,,,
0dcd6256-3430-48ae-aa5d-165f6ec37645.jpg,52,59,142,142,0.491951833,,,,,,,,,,,,,,
0dcd67df-002b-453c-b781-49f8a76b9e5e.jpg,68,31,144,144,0.228713648,,,,,,,,,,,,,,
0dcdc8a9-a51f-41a1-a5ed-4fb89a210ed4.jpg,55,68,141,141,0.593271591,,,,,,,,,,,,,,
0dcdf1dd-0fd6-47f8-80f4-4a2e67a9950c.jpg,35,64,174,174,0.404201938,,,,,,,,,,,,,,
0dce2ab1-8fc9-4f8c-92b2-64788b1d1d08.jpg,48,67,156,156,0.690535367,,,,,,,,,,,,,,
0dce692d-534e-4f06-9588-2e0ac568ffa3.jpg,39,73,174,174,0.358516472,,,,,,,,,,,,,,
0dcf1b85-aad1-400c-8e3f-4c6a6cce6086.jpg,34,99,170,170,0.254797621,,,,,,,,,,,,,,
0dcf2497-bc00-4a6d-b9fd-c94e7e06f04e.jpg,47,66,129,129,0.435875707,,,,,,,,,,,,,,
0dcf7e48-a8c1-47eb-ba02-d5811cb85eda.jpg,74,82,141,141,0.340489881,,,,,,,,,,,,,,
0dd0ae13-a497-4140-89a0-af9cdc4506f6.jpg,66,72,155,155,0.370143717,,,,,,,,,,,,,,
0dd0d824-fae5-45fd-bb65-c567cfab1c42.jpg,68,101,148,148,0.239181296,,,,,,,,,,,,,,
0dd0f7a7-64cb-430c-b393-7b028cdf9138.jpg,53,68,153,153,0.606212366,,,,,,,,,,,,,,
0dd2522d-b762-44c3-b3b9-fbe9b5fba3cc.jpg,33,83,139,139,0.335907204,,,,,,,,,,,,,,
0dd256e6-ab5f-4576-8ce4-5e63104df2b1.jpg,46,58,175,175,0.398238223,,,,,,,,,,,,,,
0dd2c44a-0cbe-486f-b194-1c822954b053.jpg,45,52,147,147,0.426380397,,,,,,,,,,,,,,
0dd2d9be-f828-413a-bd57-19206f9a3112.jpg,44,77,161,161,0.436179156,,,,,,,,,,,,,,
0dd33ac9-73ba-4d84-8e95-14f8c9ff7971.jpg,74,67,132,132,0.429892269,,,,,,,,,,,,,,
0dd43af3-b26f-4718-85c4-f1bed53ef79c.jpg,69,74,144,144,0.43704417,,,,,,,,,,,,,,
0dd46634-381b-4541-a2a7-97b844b93cc7.jpg,47,70,136,136,0.494958263,,,,,,,,,,,,,,
0dd483c8-73f4-4cb4-99b9-5b9d0df38b0d.jpg,42,68,155,155,0.613383759,,,,,,,,,,,,,,
0dd52d92-ab63-418c-8fac-2019cd3cd8b4.jpg,31,73,163,163,0.403621971,,,,,,,,,,,,,,
0dd5ed4d-7410-4959-a777-e31643414675.jpg,45,60,159,159,0.583533897,,,,,,,,,,,,,,
0dd732a5-cdff-403f-a94a-73dcd4947f39.jpg,40,65,163,163,0.525520629,,,,,,,,,,,,,,
0dd75b3e-54e7-4bdc-ba9c-93ff4d3215d9.jpg,31,48,182,182,0.330960402,,,,,,,,,,,,,,
0dd76a76-21f1-4acd-90fd-b0a580193b1b.jpg,52,65,145,145,0.630867512,,,,,,,,,,,,,,
0dd81275-f78d-406f-a46e-ace962fcf16e.jpg,40,72,152,152,0.497825242,,,,,,,,,,,,,,
0dd8c789-b6a8-4a6b-a032-1b263244143c.jpg,57,84,145,145,0.445690923,,,,,,,,,,,,,,
0dd8c9fe-d5d8-43a0-a145-9acf468bd00b.jpg,45,58,130,130,0.343470973,,,,,,,,,,,,,,
0dd9e55c-da4c-4bcc-a58f-1308edf20b26.jpg,58,71,140,140,0.576427346,,,,,,,,,,,,,,
0dda4157-5669-4a0e-ad19-86a5440c2d75.jpg,49,74,138,138,0.576209453,,,,,,,,,,,,,,
0dda7630-e812-4f64-ad6c-e71db2e5272a.jpg,42,73,144,144,0.551886177,,,,,,,,,,,,,,
0ddaaaad-1c86-4df8-9a5d-9d1779288cae.jpg,50,65,117,117,0.363778513,,,,,,,,,,,,,,
0ddb648f-f50f-45a3-90b6-e683d76076e2.jpg,67,83,129,129,0.436372413,,,,,,,,,,,,,,
0ddc8779-47f9-4dc1-abd4-d976810d860b.jpg,52,66,158,158,0.561763584,,,,,,,,,,,,,,
0ddca917-1e4c-4889-8706-1978b62b5431.jpg,37,69,162,162,0.562227786,,,,,,,,,,,,,,
0ddf50b2-c367-4862-853d-a4044003adbb.jpg,70,70,135,135,0.432110174,,,,,,,,,,,,,,
0de01570-aa4c-4cbc-8e7b-d1b425d46ebe.jpg,39,74,152,152,0.460152541,,,,,,,,,,,,,,
0de115df-d0ef-4b20-92f2-c79e10994f49.jpg,39,98,137,137,0.285549482,,,,,,,,,,,,,,
0de16e27-d053-40e5-b252-dd6b21aeb209.jpg,46,66,162,162,0.549666549,,,,,,,,,,,,,,
0de1c861-c882-4b2d-a2ef-a44ab9fcf89b.jpg,55,66,138,138,0.532847823,,,,,,,,,,,,,,
0de22643-61e1-4281-a44b-8415736af86a.jpg,51,68,160,160,0.541713553,,,,,,,,,,,,,,
0de23330-8486-49ec-891e-9348eee59fbb.jpg,46,57,170,170,0.439834826,,,,,,,,,,,,,,
0de2b9fc-646c-4477-8f17-0ff52c966e9d.jpg,39,60,163,163,0.518194224,,,,,,,,,,,,,,
0de2d692-7941-4a63-a7e2-57317f489606.jpg,48,56,159,159,0.57111789,,,,,,,,,,,,,,
0de3a72c-6e9e-46b8-806b-6e57c6ce9991.jpg,65,40,138,138,0.292078388,,,,,,,,,,,,,,
0de51943-9079-47f7-9c92-df14649567fd.jpg,52,83,149,149,0.484129307,,,,,,,,,,,,,,
0de65d65-dd6e-4aa9-b533-943ebbad0f35.jpg,0,0,0,0,0,,,,,,,,,,,,,,
0de66246-ccac-45db-b6ac-ee5d2a0afcba.jpg,64,63,137,137,0.463365769,,,,,,,,,,,,,,
0de72001-8ce6-4103-b107-b234e0f3eafc.jpg,55,94,142,142,0.403089765,,,,,,,,,,,,,,
0de76076-38a8-4eb1-a03d-9eeada0e5f49.jpg,42,71,132,132,0.394819196,,,,,,,,,,,,,,
0de778be-81cb-4767-95b3-334c9d000562.jpg,62,62,148,148,0.450126364,,,,,,,,,,,,,,
0de847fb-540a-4609-a67e-b8c13c11bab2.jpg,56,74,147,147,0.545082235,,,,,,,,,,,,,,
0de8b8e7-054a-4702-ba9b-e909ee0c5e66.jpg,61,60,135,135,0.429605591,,,,,,,,,,,,,,
0de9ce19-6bda-4a2d-895d-59f20143758a.jpg,50,51,166,166,0.532557651,,,,,,,,,,,,,,
0deaba84-8ec2-49e0-9a11-2b6f37e14bba.jpg,54,62,145,145,0.611219213,,,,,,,,,,,,,,
0deb5f7c-019d-44cf-b913-a6b25739378c.jpg,52,64,138,138,0.504153329,,,,,,,,,,,,,,
0debaddc-7866-4bb1-97de-172b4970460f.jpg,54,99,122,122,0.356289534,,,,,,,,,,,,,,
0debc02e-4521-4870-855d-d64644804c19.jpg,66,54,132,132,0.372065088,,,,,,,,,,,,,,
0debe349-07d0-4906-8444-ca0f381e79b2.jpg,49,56,152,152,0.608685457,,,,,,,,,,,,,,
0dec3d9e-e042-4513-b586-7607b6f00d5c.jpg,42,77,151,151,0.46505706,,,,,,,,,,,,,,
0dec6b1f-e875-48dc-8262-2d3532986efa.jpg,56,79,157,157,0.380528979,,,,,,,,,,,,,,
0dec88a1-8cfa-484e-8718-5a59972aadca.jpg,59,68,142,142,0.581541336,,,,,,,,,,,,,,
0ded4a3c-cc0b-4aa2-bef8-d1666b864cc5.jpg,44,65,147,147,0.563846378,,,,,,,,,,,,,,
0ded4a95-7847-44e1-87f3-7280f67a48d4.jpg,40,65,164,164,0.511098552,,,,,,,,,,,,,,
0ded6e1a-2125-4aeb-8d35-307ff480656a.jpg,48,70,168,168,0.4583395,,,,,,,,,,,,,,
0dede416-8c87-4206-a80a-060977d866d1.jpg,61,83,127,127,0.402096239,,,,,,,,,,,,,,
0dee55b8-0391-43de-9b69-a0cd8f6c51e7.jpg,57,78,154,154,0.402508319,,,,,,,,,,,,,,
0dee6a7f-e317-42c0-b145-2371570d8cbb.jpg,59,64,149,149,0.516025576,,,,,,,,,,,,,,
0def149d-c529-4425-8650-41f184c13389.jpg,54,69,174,174,0.366867278,,,,,,,,,,,,,,
0df0a777-7156-40a8-8157-8ed189a82df4.jpg,49,59,158,158,0.687027115,,,,,,,,,,,,,,
0df0b56a-c5cd-42e3-9c90-299848f133b3.jpg,50,66,143,143,0.624118564,,,,,,,,,,,,,,
0df16d4d-ad13-4d6b-8d1d-9562c3cd38bc.jpg,32,64,175,175,0.398357376,,,,,,,,,,,,,,
0df2a352-e665-461c-8115-7cca0273a25a.jpg,41,73,155,155,0.50755593,,,,,,,,,,,,,,
0df33f73-b004-452c-924b-0f7909173660.jpg,33,65,173,173,0.42009694,,,,,,,,,,,,,,
0df36840-e6f3-4bac-984b-7e344a6c1d55.jpg,65,65,144,144,0.459197427,,,,,,,,,,,,,,
0df3dc6c-eed9-48d5-9b4b-c25d8c089dee.jpg,39,62,146,146,0.439727814,,,,,,,,,,,,,,
0df428cc-7ed6-4c4c-9dac-c194aaed3ef6.jpg,79,89,128,128,0.391340633,,,,,,,,,,,,,,
0df42f0c-623c-4d21-bc16-e26b1fbcd534.jpg,63,62,149,149,0.440629729,,,,,,,,,,,,,,
0df4759c-15dd-4fc6-8389-f78702b2f2d7.jpg,69,78,127,127,0.413051756,,,,,,,,,,,,,,
0df5fbf4-2b34-4672-b71c-b94eeeed7531.jpg,40,72,151,151,0.497483399,,,,,,,,,,,,,,
0df64dec-2d89-48ce-aca0-116dd22347a4.jpg,34,64,127,127,0.292552226,,,,,,,,,,,,,,
0df67fd9-12f8-4e2f-950b-52f1e8081cf8.jpg,46,68,166,166,0.493526706,,,,,,,,,,,,,,
0df6813a-4847-4892-9a5a-4cb3d65a8daf.jpg,31,63,167,167,0.480052198,,,,,,,,,,,,,,
0df6aae5-2346-449a-9e13-56afa95a9a11.jpg,32,57,175,175,0.385225058,,,,,,,,,,,,,,
0df700c1-6141-4f6e-aa6f-d19e1d298d64.jpg,62,67,136,136,0.566925134,,,,,,,,,,,,,,
0df75128-3255-4dae-b96e-4a9049d0313d.jpg,52,61,162,162,0.495619837,,,,,,,,,,,,,,
0df75e54-b9fe-4421-b0a2-3dbdd7e3c551.jpg,30,57,161,161,0.458094463,,,,,,,,,,,,,,
0df804a7-387f-43e4-b014-f2f2f0f91a9e.jpg,38,83,159,159,0.393634777,,,,,,,,,,,,,,
0df81a34-ce5e-48e4-9f7f-f710242d537d.jpg,43,72,164,164,0.452239801,,,,,,,,,,,,,,
0df85fac-ce02-4d09-a8c6-c5dc96f6f651.jpg,45,87,136,136,0.407053257,,,,,,,,,,,,,,
0df8ab66-e7b5-4e7d-99cf-22fc2d1bddb8.jpg,50,62,164,164,0.50929385,,,,,,,,,,,,,,
0df8f5cc-becb-4e65-919a-3ac6e9acfe22.jpg,35,52,174,174,0.392009953,,,,,,,,,,,,,,
0df99a7c-af6a-4162-9ba6-03633c40112f.jpg,46,76,123,123,0.363321926,,,,,,,,,,,,,,
0df9ec4f-8f82-4774-839d-ba502099c664.jpg,46,65,138,138,0.484060109,,,,,,,,,,,,,,
0dfa567f-6dbb-47e6-ad14-b1c9387888e5.jpg,66,63,134,134,0.45436669,,,,,,,,,,,,,,
0dfa5b51-755c-44f2-a248-3bca4d281e4d.jpg,49,86,150,150,0.560011038,,,,,,,,,,,,,,
0dfb8d84-8856-4f94-8c3e-9e54c6a8dfa6.jpg,72,44,140,140,0.259917635,,,,,,,,,,,,,,
0dfbb27f-6d73-483f-ac5b-514630bd5977.jpg,56,58,138,138,0.434698423,,,,,,,,,,,,,,
0dfbd9b4-51e3-43ee-abc0-8b69e922a190.jpg,60,70,150,150,0.505825933,,,,,,,,,,,,,,
0dfc221e-cd21-4f44-a374-9890f32cc694.jpg,68,57,151,151,0.351067362,,,,,,,,,,,,,,
0dfcee9e-5298-42a3-8dcb-d5ba41d362a8.jpg,32,57,178,178,0.360548247,,,,,,,,,,,,,,
0dfcf991-9e69-45ce-9ce8-6d1e7ba80fd2.jpg,52,71,154,154,0.548740168,,,,,,,,,,,,,,
0dfd89a0-860c-40d9-8a68-53e96d5cc965.jpg,47,67,148,148,0.730437387,,,,,,,,,,,,,,
0dfde80d-8628-45c8-b1ac-0441f2b8cfe1.jpg,43,63,158,158,0.602047169,,,,,,,,,,,,,,
0dfed6a0-6de4-43d7-a7f7-3b5a080afef0.jpg,29,89,178,178,0.25409937,,,,,,,,,,,,,,
0dff419c-f51c-4614-be8d-ffbd9d451cf6.jpg,48,53,150,150,0.539332135,,,,,,,,,,,,,,
0dff8d0d-2a51-4cf8-88e2-7646617b60f3.jpg,40,92,157,157,0.353407243,,,,,,,,,,,,,,
