,Name,X,Y,WIDTH,HEIGHT,RedBr,GreenBr,BlueBr,SCORE
7298,0db31fe7-183b-4635-acb0-36c8b49b0fd5.jpg,51,61,148,148,209.75,153.8,134.64,0.6541200739999999
7299,0db33126-c4a2-4070-8b12-4cc8dc51a16e.jpg,57,64,133,133,213.72,169.37,162.27,0.44418095399999996
7300,0db4758e-118a-42e7-b476-2430766e8a4e.jpg,54,62,150,150,221.69,167.81,144.8,0.5591100489999999
7301,0db4f29a-5297-464c-b840-d7779dc86fa8.jpg,58,71,142,142,188.82,139.37,128.61,0.593850375
7302,0db546dd-d8ba-4c2d-91f2-92dc66e11c01.jpg,0,0,0,0,0.0,0.0,0.0,0.0
7303,0db5599c-0384-45e0-9289-1a58620be177.jpg,37,63,174,174,227.57,185.19,176.26,0.400131807
7304,0db59b4e-b90c-4ea8-9c41-3590e735c4a1.jpg,60,55,157,157,152.62,115.49,109.66,0.402840321
7305,0db5a811-de15-4112-a6fe-82dd7228813f.jpg,52,64,136,136,147.99,94.52,85.57,0.48254808200000004
7306,0db5d299-29d7-490c-be2e-ba98ed8a0f76.jpg,48,45,172,172,225.95,158.39,166.77,0.48510470899999997
7307,0db6379b-2b8d-4a1d-a820-30ec926782ee.jpg,47,71,141,141,227.44,187.53,176.35,0.554301962
7308,0db656c7-4d09-4a49-8198-01ea8b2d39b9.jpg,52,72,156,156,223.91,166.87,173.21,0.508036397
7309,0db682f6-1de4-4ae0-a1c3-6d3aa6bd0d6e.jpg,36,52,163,163,221.88,168.02,155.08,0.5504117279999999
7310,0db69d58-6446-42e3-9120-23f6b09b35a9.jpg,52,62,142,142,200.76,149.06,144.76,0.527223404
7311,0db71b23-d9a4-4ecd-be84-6e33e11863e6.jpg,55,69,160,160,174.0,142.66,121.93,0.46379652200000004
7312,0db71ed5-3314-4e20-9bb5-f98bac6784f0.jpg,50,66,146,146,174.55,145.68,132.04,0.684509679
7313,0db7aa35-8c36-46c1-9f44-dfea8da7132b.jpg,0,0,0,0,0.0,0.0,0.0,0.0
7314,0db7aead-ec59-44da-a483-bacdf16c79c9.jpg,39,63,172,172,179.55,131.42,118.54,0.41723464
7315,0db7b995-c880-4967-96c4-516e0c008316.jpg,40,66,150,150,222.32,204.31,195.45,0.5829059320000001
7316,0db83190-56aa-4be6-a4ff-6885429d2b6c.jpg,66,60,113,113,206.79,174.67,150.83,0.277147579
7317,0db84941-6e3a-4e53-a68c-84e301799587.jpg,55,72,153,153,222.41,157.62,159.56,0.49895691700000006
7318,0db92df2-992b-43de-84a5-fb512fa2e1c3.jpg,72,73,136,136,187.61,152.37,146.22,0.40552052899999996
7319,0db98e12-0a5c-4bc9-bd10-0104bbe3630c.jpg,62,82,131,131,176.14,141.74,139.39,0.44801235799999994
7320,0dba246b-a64a-4d0e-8d3a-ebb640ed33d7.jpg,55,78,115,115,143.37,106.46,102.76,0.323115255
7321,0dbd1045-5d96-4578-b925-ea74997092b3.jpg,43,67,160,160,113.54,95.93,89.79,0.603411865
7322,0dbdd325-1550-455a-882f-91fc42ee27dd.jpg,50,58,151,151,144.28,103.43,90.84,0.590066498
7323,0dbe0f0a-2c13-41f8-8acb-9e4d70e131d9.jpg,59,63,145,145,174.51,127.64,114.11,0.502319929
7324,0dbe2e8c-8b7f-47e2-9dac-d8522a3fe463.jpg,56,64,132,132,137.09,82.23,73.55,0.435522633
7325,0dbf2fe8-ef05-48e4-b5e8-97ece80f393d.jpg,47,68,171,171,218.57,175.88,162.94,0.45316473799999996
7326,0dbfba19-1c4e-4199-978b-cc71aec19a47.jpg,48,64,136,136,138.87,99.24,92.56,0.485034251
7327,0dc092ad-d557-4a84-9ff2-f7c874307959.jpg,40,61,168,168,232.45,174.14,163.9,0.45094383
7328,0dc23189-1d46-4bf1-b13a-b40d044235a2.jpg,56,78,139,139,196.91,144.04,131.53,0.588067337
7329,0dc2a5f4-ad06-4c19-aefa-4bfa22af8a55.jpg,50,60,149,149,143.22,102.82,99.92,0.6640582420000001
7330,0dc38434-ae49-4f0f-a857-923ce52ff3a8.jpg,56,52,131,131,193.97,145.82,150.92,0.334886584
7331,0dc3c930-283b-4d48-82d7-6b9282357e23.jpg,60,52,133,133,171.64,134.15,115.72,0.349149899
7332,0dc3da9b-f35e-4db5-9c7e-38b961f1b61a.jpg,37,65,182,182,169.93,136.82,135.85,0.351670385
7333,0dc3e919-5bc8-4cb1-909c-d69461aaa4cd.jpg,40,69,168,168,210.31,174.11,181.6,0.447247839
7334,0dc40c12-ef47-4fa5-aba1-17941411a6c6.jpg,43,67,156,156,223.46,162.53,177.44,0.725568212
7335,0dc57fe7-d47b-4c5a-9568-d8f22eaf0089.jpg,63,65,132,132,176.17,131.34,117.55,0.45424565899999997
7336,0dc583c8-fb29-4c7d-bfe2-b078350b8053.jpg,41,54,173,173,220.94,177.42,175.97,0.401293589
7337,0dc62e93-6445-4812-b71a-976802897fec.jpg,60,67,127,127,195.76,140.74,150.07,0.446236875
7338,0dc68349-1ff2-48b7-aa83-99be2d6e9ab7.jpg,53,70,148,148,198.19,154.72,151.51,0.674512744
7339,0dc68586-4b6f-4fff-9863-a4bce2dca2d3.jpg,52,72,157,157,223.61,152.48,143.22,0.496318835
7340,0dc728d9-6aee-4964-bf6a-6a718af7f8df.jpg,48,73,151,151,193.87,135.18,144.13,0.6814219659999999
7341,0dc8d7f5-4445-4cbd-b5ea-8fce53630d57.jpg,48,53,136,136,179.08,122.73,135.39,0.385100024
7342,0dc95915-e221-4253-882d-f91339af4258.jpg,52,68,129,129,144.17,113.82,111.11,0.45539586600000004
7343,0dc98ffd-4e32-4f6d-9a1c-cef131594f29.jpg,44,59,154,154,195.96,147.29,123.56,0.5952350679999999
7344,0dc9990c-5113-4f61-930a-9bcca281bae5.jpg,33,79,149,149,147.4,108.61,89.5,0.35718193600000003
7345,0dcb5b63-dd0a-417c-8d60-35c39f9f516b.jpg,46,46,157,157,177.91,134.37,126.97,0.44845641799999997
7346,0dcb5e09-9543-444d-8dff-b75c6881d1ba.jpg,32,74,160,160,235.81,193.2,176.38,0.39736598799999995
7347,0dcb8b95-c571-47a6-b116-633d848c9f82.jpg,70,88,119,119,191.95,123.64,112.05,0.34153913700000005
7348,0dcb8ba8-48c5-4128-abf8-d4d2ab74db62.jpg,44,58,165,165,145.74,94.67,95.72,0.48758232
7349,0dcc657c-917a-42ae-a9df-81f274945284.jpg,56,51,142,142,193.44,149.58,149.44,0.430201791
7350,0dcc9177-5113-40a3-a074-6398b003d7aa.jpg,33,74,166,166,190.36,153.93,140.17,0.45766438600000003
7351,0dcd6256-3430-48ae-aa5d-165f6ec37645.jpg,52,59,142,142,228.46,174.57,154.88,0.49195183299999995
7352,0dcd67df-002b-453c-b781-49f8a76b9e5e.jpg,68,31,144,144,199.72,145.8,142.79,0.22871364800000002
7353,0dcdc8a9-a51f-41a1-a5ed-4fb89a210ed4.jpg,55,68,141,141,199.31,132.81,107.72,0.593271591
7354,0dcdf1dd-0fd6-47f8-80f4-4a2e67a9950c.jpg,35,64,174,174,222.99,163.11,157.31,0.404201938
7355,0dce2ab1-8fc9-4f8c-92b2-64788b1d1d08.jpg,48,67,156,156,179.84,144.45,132.14,0.6905353670000001
7356,0dce692d-534e-4f06-9588-2e0ac568ffa3.jpg,39,73,174,174,240.6,211.85,195.05,0.35851647200000003
7357,0dcf1b85-aad1-400c-8e3f-4c6a6cce6086.jpg,34,99,170,170,223.57,168.42,155.27,0.25479762100000003
7358,0dcf2497-bc00-4a6d-b9fd-c94e7e06f04e.jpg,47,66,129,129,192.61,152.27,154.32,0.43587570700000006
7359,0dcf7e48-a8c1-47eb-ba02-d5811cb85eda.jpg,74,82,141,141,179.59,129.86,114.83,0.340489881
7360,0dd0ae13-a497-4140-89a0-af9cdc4506f6.jpg,66,72,155,155,144.92,144.77,143.24,0.37014371700000004
7361,0dd0d824-fae5-45fd-bb65-c567cfab1c42.jpg,68,101,148,148,162.34,131.66,134.75,0.23918129600000002
7362,0dd0f7a7-64cb-430c-b393-7b028cdf9138.jpg,53,68,153,153,241.44,197.63,180.52,0.6062123660000001
7363,0dd2522d-b762-44c3-b3b9-fbe9b5fba3cc.jpg,33,83,139,139,170.69,120.76,102.64,0.33590720399999996
7364,0dd256e6-ab5f-4576-8ce4-5e63104df2b1.jpg,46,58,175,175,189.17,141.18,139.98,0.39823822299999995
7365,0dd2c44a-0cbe-486f-b194-1c822954b053.jpg,45,52,147,147,211.27,159.96,147.45,0.426380397
7366,0dd2d9be-f828-413a-bd57-19206f9a3112.jpg,44,77,161,161,201.07,176.98,167.47,0.436179156
7367,0dd33ac9-73ba-4d84-8e95-14f8c9ff7971.jpg,74,67,132,132,159.28,117.49,102.76,0.429892269
7368,0dd43af3-b26f-4718-85c4-f1bed53ef79c.jpg,69,74,144,144,142.33,145.62,162.79,0.43704417
7369,0dd46634-381b-4541-a2a7-97b844b93cc7.jpg,47,70,136,136,191.65,140.4,130.02,0.49495826299999995
7370,0dd483c8-73f4-4cb4-99b9-5b9d0df38b0d.jpg,42,68,155,155,209.95,163.38,147.94,0.613383759
7371,0dd52d92-ab63-418c-8fac-2019cd3cd8b4.jpg,31,73,163,163,139.52,87.12,76.79,0.403621971
7372,0dd5ed4d-7410-4959-a777-e31643414675.jpg,45,60,159,159,225.72,166.04,149.77,0.583533897
7373,0dd732a5-cdff-403f-a94a-73dcd4947f39.jpg,40,65,163,163,242.04,185.64,183.55,0.525520629
7374,0dd75b3e-54e7-4bdc-ba9c-93ff4d3215d9.jpg,31,48,182,182,236.97,200.74,198.59,0.330960402
7375,0dd76a76-21f1-4acd-90fd-b0a580193b1b.jpg,52,65,145,145,221.48,177.93,174.02,0.630867512
7376,0dd81275-f78d-406f-a46e-ace962fcf16e.jpg,40,72,152,152,191.33,138.1,110.46,0.49782524200000006
7377,0dd8c789-b6a8-4a6b-a032-1b263244143c.jpg,57,84,145,145,206.46,148.01,136.82,0.44569092299999996
7378,0dd8c9fe-d5d8-43a0-a145-9acf468bd00b.jpg,45,58,130,130,160.01,126.88,106.12,0.34347097299999996
7379,0dd9e55c-da4c-4bcc-a58f-1308edf20b26.jpg,58,71,140,140,218.91,156.15,159.13,0.576427346
7380,0dda4157-5669-4a0e-ad19-86a5440c2d75.jpg,49,74,138,138,198.66,150.89,137.08,0.5762094529999999
7381,0dda7630-e812-4f64-ad6c-e71db2e5272a.jpg,42,73,144,144,146.48,126.93,115.02,0.551886177
7382,0ddaaaad-1c86-4df8-9a5d-9d1779288cae.jpg,50,65,117,117,168.16,168.6,169.69,0.36377851299999997
7383,0ddb648f-f50f-45a3-90b6-e683d76076e2.jpg,67,83,129,129,175.14,132.63,129.8,0.43637241299999996
7384,0ddc8779-47f9-4dc1-abd4-d976810d860b.jpg,52,66,158,158,226.17,181.59,170.63,0.561763584
7385,0ddca917-1e4c-4889-8706-1978b62b5431.jpg,37,69,162,162,127.65,98.22,97.0,0.562227786
7386,0ddf50b2-c367-4862-853d-a4044003adbb.jpg,70,70,135,135,199.52,168.09,163.31,0.43211017399999996
7387,0de01570-aa4c-4cbc-8e7b-d1b425d46ebe.jpg,39,74,152,152,182.83,132.09,113.66,0.460152541
7388,0de115df-d0ef-4b20-92f2-c79e10994f49.jpg,39,98,137,137,168.75,139.15,112.18,0.28554948199999997
7389,0de16e27-d053-40e5-b252-dd6b21aeb209.jpg,46,66,162,162,200.26,149.17,134.88,0.549666549
7390,0de1c861-c882-4b2d-a2ef-a44ab9fcf89b.jpg,55,66,138,138,222.79,160.78,139.24,0.532847823
7391,0de22643-61e1-4281-a44b-8415736af86a.jpg,51,68,160,160,177.91,136.67,133.94,0.541713553
7392,0de23330-8486-49ec-891e-9348eee59fbb.jpg,46,57,170,170,140.81,101.69,102.93,0.439834826
7393,0de2b9fc-646c-4477-8f17-0ff52c966e9d.jpg,39,60,163,163,220.77,159.55,133.83,0.518194224
7394,0de2d692-7941-4a63-a7e2-57317f489606.jpg,48,56,159,159,188.59,148.18,137.19,0.57111789
7395,0de3a72c-6e9e-46b8-806b-6e57c6ce9991.jpg,65,40,138,138,212.14,161.19,159.33,0.292078388
7396,0de51943-9079-47f7-9c92-df14649567fd.jpg,52,83,149,149,208.55,155.2,132.24,0.484129307
7397,0de65d65-dd6e-4aa9-b533-943ebbad0f35.jpg,0,0,0,0,0.0,0.0,0.0,0.0
7398,0de66246-ccac-45db-b6ac-ee5d2a0afcba.jpg,64,63,137,137,160.77,119.04,98.74,0.463365769
7399,0de72001-8ce6-4103-b107-b234e0f3eafc.jpg,55,94,142,142,144.34,112.18,115.26,0.403089765
7400,0de76076-38a8-4eb1-a03d-9eeada0e5f49.jpg,42,71,132,132,168.82,130.23,117.22,0.39481919600000004
7401,0de778be-81cb-4767-95b3-334c9d000562.jpg,62,62,148,148,200.32,150.15,139.06,0.450126364
7402,0de847fb-540a-4609-a67e-b8c13c11bab2.jpg,56,74,147,147,170.08,138.08,157.56,0.545082235
7403,0de8b8e7-054a-4702-ba9b-e909ee0c5e66.jpg,61,60,135,135,209.08,172.57,163.91,0.429605591
7404,0de9ce19-6bda-4a2d-895d-59f20143758a.jpg,50,51,166,166,211.16,159.93,142.77,0.532557651
7405,0deaba84-8ec2-49e0-9a11-2b6f37e14bba.jpg,54,62,145,145,198.84,135.7,111.43,0.6112192129999999
7406,0deb5f7c-019d-44cf-b913-a6b25739378c.jpg,52,64,138,138,223.94,181.62,164.78,0.504153329
7407,0debaddc-7866-4bb1-97de-172b4970460f.jpg,54,99,122,122,121.93,89.47,72.47,0.35628953399999996
7408,0debc02e-4521-4870-855d-d64644804c19.jpg,66,54,132,132,209.21,149.7,127.37,0.372065088
7409,0debe349-07d0-4906-8444-ca0f381e79b2.jpg,49,56,152,152,174.81,130.31,117.83,0.608685457
7410,0dec3d9e-e042-4513-b586-7607b6f00d5c.jpg,42,77,151,151,177.35,146.84,135.37,0.46505706
7411,0dec6b1f-e875-48dc-8262-2d3532986efa.jpg,56,79,157,157,238.49,190.94,208.38,0.380528979
7412,0dec88a1-8cfa-484e-8718-5a59972aadca.jpg,59,68,142,142,191.19,145.78,132.94,0.581541336
7413,0ded4a3c-cc0b-4aa2-bef8-d1666b864cc5.jpg,44,65,147,147,213.58,165.22,151.54,0.5638463779999999
7414,0ded4a95-7847-44e1-87f3-7280f67a48d4.jpg,40,65,164,164,239.01,209.84,213.1,0.511098552
7415,0ded6e1a-2125-4aeb-8d35-307ff480656a.jpg,48,70,168,168,217.28,177.54,173.02,0.45833950000000007
7416,0dede416-8c87-4206-a80a-060977d866d1.jpg,61,83,127,127,235.57,191.86,204.19,0.40209623899999997
7417,0dee55b8-0391-43de-9b69-a0cd8f6c51e7.jpg,57,78,154,154,174.21,124.51,106.65,0.402508319
7418,0dee6a7f-e317-42c0-b145-2371570d8cbb.jpg,59,64,149,149,204.4,141.31,108.98,0.516025576
7419,0def149d-c529-4425-8650-41f184c13389.jpg,54,69,174,174,108.33,77.26,67.95,0.36686727799999996
7420,0df0a777-7156-40a8-8157-8ed189a82df4.jpg,49,59,158,158,160.59,121.32,93.39,0.687027115
7421,0df0b56a-c5cd-42e3-9c90-299848f133b3.jpg,50,66,143,143,174.23,149.3,136.27,0.624118564
7422,0df16d4d-ad13-4d6b-8d1d-9562c3cd38bc.jpg,32,64,175,175,241.74,193.92,180.18,0.39835737600000004
7423,0df2a352-e665-461c-8115-7cca0273a25a.jpg,41,73,155,155,134.83,96.06,88.33,0.50755593
7424,0df33f73-b004-452c-924b-0f7909173660.jpg,33,65,173,173,222.2,177.17,158.1,0.42009694
7425,0df36840-e6f3-4bac-984b-7e344a6c1d55.jpg,65,65,144,144,201.72,154.39,134.8,0.45919742700000005
7426,0df3dc6c-eed9-48d5-9b4b-c25d8c089dee.jpg,39,62,146,146,166.13,124.68,132.72,0.439727814
7427,0df428cc-7ed6-4c4c-9dac-c194aaed3ef6.jpg,79,89,128,128,138.26,115.83,109.98,0.391340633
7428,0df42f0c-623c-4d21-bc16-e26b1fbcd534.jpg,63,62,149,149,166.68,138.72,125.07,0.44062972899999997
7429,0df4759c-15dd-4fc6-8389-f78702b2f2d7.jpg,69,78,127,127,172.98,124.6,101.86,0.413051756
7430,0df5fbf4-2b34-4672-b71c-b94eeeed7531.jpg,40,72,151,151,217.77,187.18,185.53,0.497483399
7431,0df64dec-2d89-48ce-aca0-116dd22347a4.jpg,34,64,127,127,186.49,130.58,95.24,0.292552226
7432,0df67fd9-12f8-4e2f-950b-52f1e8081cf8.jpg,46,68,166,166,234.51,172.22,154.18,0.49352670600000004
7433,0df6813a-4847-4892-9a5a-4cb3d65a8daf.jpg,31,63,167,167,232.28,163.27,152.62,0.480052198
7434,0df6aae5-2346-449a-9e13-56afa95a9a11.jpg,32,57,175,175,186.65,126.59,133.84,0.38522505799999995
7435,0df700c1-6141-4f6e-aa6f-d19e1d298d64.jpg,62,67,136,136,164.22,109.23,77.63,0.566925134
7436,0df75128-3255-4dae-b96e-4a9049d0313d.jpg,52,61,162,162,199.56,131.93,127.91,0.495619837
7437,0df75e54-b9fe-4421-b0a2-3dbdd7e3c551.jpg,30,57,161,161,139.46,111.5,91.12,0.45809446299999995
7438,0df804a7-387f-43e4-b014-f2f2f0f91a9e.jpg,38,83,159,159,202.2,152.61,157.23,0.39363477700000005
7439,0df81a34-ce5e-48e4-9f7f-f710242d537d.jpg,43,72,164,164,223.99,167.34,178.32,0.452239801
7440,0df85fac-ce02-4d09-a8c6-c5dc96f6f651.jpg,45,87,136,136,189.49,146.14,148.47,0.40705325700000006
7441,0df8ab66-e7b5-4e7d-99cf-22fc2d1bddb8.jpg,50,62,164,164,231.33,187.87,190.34,0.50929385
7442,0df8f5cc-becb-4e65-919a-3ac6e9acfe22.jpg,35,52,174,174,181.64,119.89,120.66,0.39200995299999997
7443,0df99a7c-af6a-4162-9ba6-03633c40112f.jpg,46,76,123,123,176.17,145.68,134.3,0.363321926
7444,0df9ec4f-8f82-4774-839d-ba502099c664.jpg,46,65,138,138,210.9,155.78,167.11,0.48406010899999996
7445,0dfa567f-6dbb-47e6-ad14-b1c9387888e5.jpg,66,63,134,134,192.12,117.52,114.24,0.45436669
7446,0dfa5b51-755c-44f2-a248-3bca4d281e4d.jpg,49,86,150,150,163.26,117.9,130.84,0.560011038
7447,0dfb8d84-8856-4f94-8c3e-9e54c6a8dfa6.jpg,72,44,140,140,154.5,103.65,97.2,0.259917635
7448,0dfbb27f-6d73-483f-ac5b-514630bd5977.jpg,56,58,138,138,202.9,161.88,153.88,0.43469842299999994
7449,0dfbd9b4-51e3-43ee-abc0-8b69e922a190.jpg,60,70,150,150,190.41,129.39,110.04,0.505825933
7450,0dfc221e-cd21-4f44-a374-9890f32cc694.jpg,68,57,151,151,198.79,160.83,143.81,0.35106736200000005
7451,0dfcee9e-5298-42a3-8dcb-d5ba41d362a8.jpg,32,57,178,178,221.28,172.3,169.43,0.36054824700000004
7452,0dfcf991-9e69-45ce-9ce8-6d1e7ba80fd2.jpg,52,71,154,154,209.62,149.13,113.9,0.5487401679999999
7453,0dfd89a0-860c-40d9-8a68-53e96d5cc965.jpg,47,67,148,148,202.76,152.05,128.75,0.730437387
7454,0dfde80d-8628-45c8-b1ac-0441f2b8cfe1.jpg,43,63,158,158,193.84,127.8,118.05,0.602047169
7455,0dfed6a0-6de4-43d7-a7f7-3b5a080afef0.jpg,29,89,178,178,188.83,143.11,134.85,0.25409937
7456,0dff419c-f51c-4614-be8d-ffbd9d451cf6.jpg,48,53,150,150,222.13,178.49,159.31,0.539332135
7457,0dff8d0d-2a51-4cf8-88e2-7646617b60f3.jpg,40,92,157,157,209.49,147.35,130.77,0.353407243
7458,0dff9a19-2b4e-48e1-ab66-61987f3a60e9.jpg,43,78,134,134,208.51,182.82,189.77,0.418530732
7459,0dffe1b3-07fe-4e76-abf8-c599de1e561b.jpg,32,60,173,173,222.26,175.4,151.4,0.407051458
7460,0e0018e2-0daa-4a04-b164-43e474ceae42.jpg,65,94,128,128,197.53,158.94,166.58,0.384853744
7461,0e010b7a-9f5b-45fd-9233-cd2c349a2448.jpg,51,57,151,151,221.29,168.82,155.45,0.5479811689999999
7462,0e012552-6be0-4be9-9a3b-fd57a1ec77ff.jpg,45,49,166,166,173.51,125.58,141.37,0.472991736
7463,0e01873b-aadf-4aec-93a7-d9962f930402.jpg,43,76,164,164,201.72,157.69,164.31,0.41486386700000005
7464,0e02091d-fbc7-44a5-a7b9-8f85da3a7152.jpg,40,78,174,174,194.21,177.09,175.97,0.32568911100000003
7465,0e02cb7e-33d4-4f98-a9c2-367c2319ad23.jpg,41,55,147,147,228.65,176.68,164.58,0.403026406
7466,0e02e481-09cf-4c0a-8f37-cc5892cbea95.jpg,34,74,151,151,176.64,152.04,141.36,0.408586764
7467,0e02e48d-b242-4377-8507-4477243fd579.jpg,45,46,150,150,210.1,165.22,173.1,0.41267797
7468,0e031831-2bab-4168-9626-972b6bb6f839.jpg,45,88,147,147,213.48,163.26,165.84,0.403881366
7469,0e04134c-e0f8-49df-afc5-cabc4fefeec1.jpg,45,66,131,131,227.29,189.24,188.31,0.425367502
7470,0e047e16-442c-4455-9b68-de6df94268aa.jpg,21,56,198,198,121.54,83.37,79.72,0.25030057899999997
7471,0e04d3b6-0ddb-40c3-bb72-0482cfaa9eeb.jpg,46,70,151,151,162.44,121.74,135.63,0.6454677329999999
7472,0e059cd7-a0e3-49ac-9a05-d2f5c7129c0d.jpg,0,0,0,0,0.0,0.0,0.0,0.0
7473,0e05cdde-d6c7-4499-86dc-24d45d839ad3.jpg,64,74,155,155,184.17,159.18,140.66,0.367021063
7474,0e066197-05b7-4f0c-b27a-58e9631a2b44.jpg,66,74,131,131,215.59,140.31,144.27,0.456234627
7475,0e07d1ab-2dc6-46f2-bf2e-5bf33ed3f67e.jpg,83,63,128,128,203.4,147.78,133.87,0.30765011
7476,0e07ff3c-a67e-4f0d-a785-d583071f924b.jpg,46,91,118,118,168.4,112.12,92.36,0.334392163
7477,0e08964f-0ccb-4041-a447-8b68cd2a2cdb.jpg,44,88,167,167,222.72,169.13,162.45,0.317593395
7478,0e089bb8-f9ee-409c-adec-56aaa04bd0c1.jpg,55,64,146,146,208.06,118.26,113.77,0.586756935
7479,0e089ec0-8139-4e62-913c-2ecbbfb9a010.jpg,60,71,122,122,174.29,115.62,92.99,0.37056610700000003
7480,0e097e47-7637-4f23-9946-76a3957b64fc.jpg,50,63,163,163,214.66,160.04,143.83,0.522954238
7481,0e09e0d4-b5fa-44b4-913a-79df00f3375f.jpg,14,55,193,193,210.21,177.22,169.65,0.278953435
7482,0e0a2b15-ec11-4b86-a7f3-f75562ce3784.jpg,43,38,171,171,212.2,183.73,186.51,0.367890759
7483,0e0a5dc6-ba4f-4dbf-8678-c45db18c22cb.jpg,71,74,122,122,156.83,122.71,113.18,0.37035612
7484,0e0ac0f7-6738-43da-8a05-b6aff0fc4e1b.jpg,55,58,122,122,199.17,141.96,141.18,0.318850642
7485,0e0bd001-2f20-4f5b-ab02-3b672eec35d6.jpg,49,75,144,144,197.76,146.96,132.83,0.649346766
7486,0e0c35fa-c699-4bd2-bc35-7f191f68e520.jpg,43,72,136,136,197.34,179.16,167.19,0.436394179
7487,0e0d9ed6-34f6-45f2-949d-7c418ec647ce.jpg,47,60,150,150,194.84,172.8,174.47,0.595161886
7488,0e0dd4a8-d904-4d3a-9d51-4f3ea572db98.jpg,55,43,148,148,168.71,117.02,114.37,0.373545399
7489,0e0ef688-7368-43ea-a094-e74dd4c627a3.jpg,35,61,170,170,224.42,180.26,170.4,0.434218394
7490,0e10e0c6-6ab0-44e4-8fad-f7466d847308.jpg,64,76,131,131,168.7,148.17,130.66,0.445748387
7491,0e111e83-ae32-4d02-8cd3-e8f9c6015aee.jpg,50,49,161,161,226.46,187.41,160.97,0.467965544
7492,0e1260a8-12cc-40b3-9e5e-cbd2f214bb9b.jpg,53,91,146,146,232.15,197.43,191.93,0.46469631200000006
7493,0e12778a-f7c7-46bc-8277-c241521bb80d.jpg,52,63,143,143,178.3,132.85,141.79,0.556262703
7494,0e135125-8b93-4c9d-b686-0250c2be7561.jpg,59,69,132,132,183.91,133.19,132.17,0.46394051
7495,0e146ca3-c298-4bff-878b-9e0b0c2fde46.jpg,71,88,132,132,140.34,103.15,91.79,0.406650131
7496,0e14957e-a3b8-4230-a334-8841eeed041d.jpg,44,61,145,145,182.6,157.75,147.37,0.476801931
7497,0e1549bc-f306-4f13-9a6c-4f9d0542e26c.jpg,57,46,157,157,181.98,115.29,108.25,0.35745448700000004
7498,0e15ad7e-9dad-499c-8b3c-fc7f88cbf99f.jpg,56,54,159,159,164.83,123.79,117.91,0.43566149
7499,0e15e2bd-2f20-4db6-9a43-ebccbdeb11c5.jpg,49,62,156,156,156.84,109.12,88.79,0.6934893259999999
7500,0e16fe89-a561-4628-835c-9539b433ca9c.jpg,49,79,147,147,157.55,134.08,126.58,0.588979259
7501,0e17773f-f9fa-44cb-afc8-57b67dd2df0d.jpg,30,75,184,184,104.39,51.11,51.0,0.286375363
7502,0e17f690-da24-4381-adb7-f1761f9f9f17.jpg,44,77,163,163,211.24,166.63,155.39,0.416713985
7503,0e1872c6-dda0-4649-bdab-f764d8190a6b.jpg,44,55,167,167,181.98,142.03,128.42,0.467132586
7504,0e188b20-4cdc-479a-961d-9bc06d43b0ea.jpg,35,54,158,158,207.05,169.26,160.79,0.444864892
7505,0e19018e-0a19-4f12-ada8-37683e8ddf28.jpg,36,50,173,173,217.87,174.48,177.1,0.404013116
7506,0e19019b-91bb-4673-90d6-bc5c29966c44.jpg,63,70,150,150,183.82,139.72,124.32,0.47199803
7507,0e193281-57cb-4e7a-9e17-2eb0409ca10d.jpg,51,56,154,154,191.64,132.42,120.82,0.527112817
7508,0e193b70-01db-49b7-aec7-879c7e73af24.jpg,64,82,149,149,212.31,158.55,163.6,0.350822949
7509,0e193ddc-acf2-4a2a-9676-d6913345d55d.jpg,43,78,152,152,196.07,130.51,123.28,0.472592874
7510,0e193f00-8db4-4e06-8922-a9646a339036.jpg,8,59,207,207,186.48,136.83,108.04,0.221605743
7511,0e19b425-fa68-4fdf-b9f9-52bed8d3b08c.jpg,40,65,167,167,190.86,160.28,177.62,0.474373107
7512,0e19ed07-cefb-4da6-a448-0b7533950e89.jpg,44,64,158,158,81.57,76.18,74.37,0.599243557
7513,0e19f14a-9d84-4892-a754-d7595cc27eb9.jpg,37,73,168,168,151.1,141.71,145.88,0.406344318
7514,0e1bf387-dc43-4367-b130-c008a3a70c9c.jpg,42,65,139,139,180.43,140.74,122.74,0.44302723299999996
7515,0e1c42a1-e91f-4a6e-9930-97574b96ed0c.jpg,43,55,159,159,225.85,161.04,151.79,0.541804837
7516,0e1d782f-ee31-4058-9ce6-e24420357a1c.jpg,52,62,137,137,160.05,112.3,99.47,0.468432557
7517,0e1da6a7-a89e-407f-ade2-4b4a4d950ece.jpg,31,53,178,178,199.29,192.51,186.93,0.35975853
7518,0e1db253-b9c9-4df4-a55e-e434d0ba2f22.jpg,55,77,143,143,183.63,151.77,137.05,0.582391178
7519,0e1e1919-75ca-4b54-afe5-7b75fffaa2ab.jpg,0,0,0,0,0.0,0.0,0.0,0.0
7520,0e1eb1ed-31b6-45fd-b00c-58986cff694b.jpg,38,74,153,153,210.4,155.67,127.23,0.449386915
7521,0e1ec542-c787-4c5f-b2e7-eb8349acae3f.jpg,38,93,173,173,209.17,176.88,165.4,0.259455865
7522,0e1f067c-342d-4398-85c0-83fc7351f8bf.jpg,51,48,141,141,176.92,119.03,138.25,0.394045644
7523,0e1f5429-71e4-475a-9674-ff40463bb18c.jpg,51,66,151,151,201.64,136.96,131.71,0.7639985490000001
